image_id,storm_id,relative_time,ocean
pvj_193,pvj,417603,1
pvj_194,pvj,421201,1
pvj_195,pvj,423002,1
pvj_196,pvj,424801,1
pvj_197,pvj,426601,1
pvj_198,pvj,428402,1
pvj_199,pvj,432000,1
pvj_200,pvj,433800,1
pvj_201,pvj,435600,1
pvj_202,pvj,437400,1
pvj_203,pvj,439200,1
pvj_204,pvj,442800,1
pvj_205,pvj,444600,1
pvj_206,pvj,446400,1
pvj_207,pvj,448199,1
pvj_208,pvj,450000,1
pvj_209,pvj,453600,1
pvj_210,pvj,455400,1
pvj_211,pvj,457200,1
pvj_212,pvj,459000,1
pvj_213,pvj,460800,1
pvj_214,pvj,464400,1
pvj_215,pvj,466200,1
pvj_216,pvj,468000,1
pvj_217,pvj,469800,1
pvj_218,pvj,471602,1
pvj_219,pvj,475201,1
pvj_220,pvj,477002,1
pvj_221,pvj,478801,1
pvj_222,pvj,480602,1
pvj_223,pvj,482401,1
pvj_224,pvj,486002,1
pvj_225,pvj,487801,1
pvj_226,pvj,489603,1
pvj_227,pvj,491401,1
pvj_228,pvj,493202,1
pvj_229,pvj,496801,1
pvj_230,pvj,498601,1
pvj_231,pvj,500402,1
pvj_232,pvj,502201,1
pvj_233,pvj,504002,1
pvj_234,pvj,507601,1
pvj_235,pvj,509402,1
pvj_236,pvj,511201,1
pvj_237,pvj,513001,1
pvj_238,pvj,514802,1
pvj_239,pvj,518400,1
pvj_240,pvj,520199,1
pvj_241,pvj,522000,1
pvj_242,pvj,523802,1
pvj_243,pvj,525600,1
pvj_244,pvj,529200,1
pvj_245,pvj,531000,1
pvj_246,pvj,532800,1
pvj_247,pvj,534599,1
pvj_248,pvj,536400,1
pvj_249,pvj,540000,1
pvj_250,pvj,541802,1
pvj_251,pvj,543601,1
pvj_252,pvj,545400,1
pvj_253,pvj,547200,1
pvj_254,pvj,550800,1
pvj_255,pvj,552600,1
pvj_256,pvj,554400,1
pvj_257,pvj,556200,1
pvj_258,pvj,558002,1
pvj_259,pvj,561602,1
pvj_260,pvj,563401,1
pvj_261,pvj,565201,1
pvj_262,pvj,567002,1
pvj_263,pvj,568801,1
pvj_264,pvj,572402,1
pvj_265,pvj,574201,1
pvj_266,pvj,576002,1
pvj_267,pvj,577801,1
pvj_268,pvj,579603,1
pvj_269,pvj,583201,1
pvj_270,pvj,585001,1
pvj_271,pvj,586802,1
pvj_272,pvj,588601,1
pvj_273,pvj,590402,1
pvj_274,pvj,594001,1
pvj_275,pvj,595802,1
pvj_276,pvj,597601,1
pvj_277,pvj,599401,1
pvj_278,pvj,601202,1
pvj_279,pvj,604800,1
pvj_280,pvj,606600,1
pvj_281,pvj,608400,1
pvj_282,pvj,610200,1
pvj_283,pvj,612000,1
pvj_284,pvj,615600,1
pvj_285,pvj,617400,1
pvj_286,pvj,619200,1
pvj_287,pvj,620999,1
pvj_288,pvj,622800,1
pvj_289,pvj,626400,1
pvj_290,pvj,628200,1
pvj_291,pvj,630002,1
pvj_292,pvj,631800,1
pvj_293,pvj,633601,1
pvj_294,pvj,637200,1
pvj_295,pvj,639000,1
pvj_296,pvj,640800,1
pvj_297,pvj,642600,1
pvj_298,pvj,644400,1
pvj_299,pvj,648003,1
pvj_300,pvj,649801,1
pvj_301,pvj,651601,1
pvj_302,pvj,653402,1
pvj_303,pvj,655201,1
pvj_304,pvj,658802,1
pvj_305,pvj,660601,1
pvj_306,pvj,662401,1
pvj_307,pvj,664201,1
pvj_308,pvj,666001,1
pvj_309,pvj,669601,1
pvj_310,pvj,671401,1
pvj_311,pvj,673202,1
pvj_312,pvj,675001,1
pvj_313,pvj,676802,1
pvj_314,pvj,680401,1
pvj_315,pvj,682204,1
pvj_316,pvj,684001,1
pvj_317,pvj,685801,1
pvj_318,pvj,687601,1
pvj_319,pvj,691200,1
pvj_320,pvj,693000,1
pvj_321,pvj,694800,1
pvj_322,pvj,696600,1
pvj_323,pvj,698400,1
pvj_324,pvj,702000,1
pvj_325,pvj,703801,1
pvj_326,pvj,705600,1
pvj_327,pvj,707399,1
pvj_328,pvj,709200,1
pvj_329,pvj,712800,1
pvj_330,pvj,714600,1
pvj_331,pvj,716400,1
pvj_332,pvj,718200,1
pvj_333,pvj,720002,1
pvj_334,pvj,723600,1
pvj_335,pvj,725400,1
pvj_336,pvj,727200,1
pvj_337,pvj,729000,1
pvj_338,pvj,730800,1
pvj_339,pvj,734401,1
pvj_340,pvj,736201,1
pvj_341,pvj,738001,1
pvj_342,pvj,739802,1
pvj_343,pvj,741601,1
pvj_344,pvj,745202,1
pvj_345,pvj,747001,1
pvj_346,pvj,748802,1
pvj_347,pvj,750601,1
pvj_348,pvj,752401,1
pvj_349,pvj,756001,1
pvj_350,pvj,757801,1
pvj_351,pvj,759602,1
pvj_352,pvj,761401,1
pvj_353,pvj,763202,1
pvj_354,pvj,766801,1
pvj_355,pvj,768602,1
pvj_356,pvj,770401,1
pvj_357,pvj,772202,1
pvj_358,pvj,774001,1
pvj_359,pvj,777600,1
pvj_360,pvj,779399,1
pvj_361,pvj,781200,1
pvj_362,pvj,783000,1
pvj_363,pvj,784800,1
pvj_364,pvj,788402,1
pvj_365,pvj,790200,1
pvj_366,pvj,792001,1
pvj_367,pvj,793800,1
pvj_368,pvj,795600,1
pvj_369,pvj,799200,1
pvj_370,pvj,801000,1
pvj_371,pvj,802800,1
pvj_372,pvj,804600,1
pvj_373,pvj,806400,1
pvj_374,pvj,810000,1
pvj_375,pvj,811800,1
pvj_376,pvj,813600,1
pvj_377,pvj,815400,1
pvj_378,pvj,817200,1
pvj_379,pvj,820801,1
pvj_380,pvj,822601,1
pvj_381,pvj,824401,1
pvj_382,pvj,826203,1
pvj_383,pvj,828001,1
pxi_000,pxi,0,1
pxi_001,pxi,1800,1
pxi_002,pxi,3600,1
pxi_003,pxi,5400,1
pxi_004,pxi,7200,1
pxi_005,pxi,10800,1
pxi_006,pxi,12599,1
pxi_007,pxi,14400,1
pxi_008,pxi,16201,1
pxi_009,pxi,18000,1
pxi_010,pxi,21600,1
pxi_011,pxi,23400,1
pxi_012,pxi,25200,1
pxi_013,pxi,26999,1
pxi_014,pxi,28800,1
pxi_015,pxi,32401,1
pxi_016,pxi,34201,1
pxi_017,pxi,36002,1
pxi_018,pxi,37801,1
pxi_019,pxi,39602,1
pxi_020,pxi,43201,1
pxi_021,pxi,45002,1
pxi_022,pxi,46801,1
pxi_023,pxi,48601,1
pxi_024,pxi,50401,1
pxi_025,pxi,54002,1
pxi_026,pxi,55801,1
pxi_027,pxi,57601,1
pxi_028,pxi,59401,1
pxi_029,pxi,61201,1
pxi_030,pxi,64801,1
pxi_031,pxi,66601,1
pxi_032,pxi,68402,1
pxi_033,pxi,70201,1
pxi_034,pxi,72001,1
pxi_035,pxi,75600,1
pxi_036,pxi,77400,1
pxi_037,pxi,79200,1
pxi_038,pxi,81000,1
pxi_039,pxi,82800,1
pxi_040,pxi,86402,1
pxi_041,pxi,88199,1
pxi_042,pxi,90001,1
pxi_043,pxi,91800,1
pxi_044,pxi,93600,1
pxi_045,pxi,97200,1
pxi_046,pxi,99000,1
pxi_047,pxi,100800,1
pxi_048,pxi,102599,1
pxi_049,pxi,104400,1
pxi_050,pxi,107999,1
pxi_051,pxi,109800,1
pxi_052,pxi,111600,1
pxi_053,pxi,113400,1
pxi_054,pxi,115200,1
pxi_055,pxi,118801,1
pxi_056,pxi,120602,1
pxi_057,pxi,122401,1
pxi_058,pxi,124201,1
pxi_059,pxi,126002,1
pxi_060,pxi,129602,1
pxi_061,pxi,131401,1
pxi_062,pxi,133201,1
pxi_063,pxi,135002,1
pxi_064,pxi,136801,1
pxi_065,pxi,140401,1
pxi_066,pxi,142201,1
pxi_067,pxi,144002,1
pxi_068,pxi,145801,1
pxi_069,pxi,147601,1
pxi_070,pxi,151201,1
pxi_071,pxi,153002,1
pxi_072,pxi,154801,1
pxi_073,pxi,156601,1
pxi_074,pxi,158402,1
pxi_075,pxi,162000,1
pxi_076,pxi,163800,1
pxi_077,pxi,165600,1
pxi_078,pxi,167400,1
pxi_079,pxi,169199,1
pxi_080,pxi,172800,1
pxi_081,pxi,174600,1
pxk_000,pxk,0,2
pxk_001,pxk,1800,2
pxk_002,pxk,3599,2
pxk_003,pxk,7201,2
pxk_004,pxk,10801,2
pxk_005,pxk,12600,2
pxk_006,pxk,14401,2
pxk_007,pxk,16201,2
pxk_008,pxk,18001,2
pxk_009,pxk,21601,2
pxk_010,pxk,23401,2
pxk_011,pxk,25201,2
pxk_012,pxk,27002,2
pxk_013,pxk,28801,2
pxk_014,pxk,32401,2
pxk_015,pxk,34201,2
pxk_016,pxk,36001,2
pxk_017,pxk,37801,2
pxk_018,pxk,39601,2
pxk_019,pxk,43201,2
pxk_020,pxk,45001,2
pxk_021,pxk,46801,2
pxk_022,pxk,48601,2
pxk_023,pxk,50400,2
pxk_024,pxk,54000,2
pxk_025,pxk,55800,2
pxk_026,pxk,57600,2
pxk_027,pxk,702001,2
pxk_028,pxk,703801,2
pxk_029,pxk,705601,2
pxk_030,pxk,707401,2
pxk_031,pxk,709201,2
pxk_032,pxk,712801,2
pxk_033,pxk,714601,2
pxk_034,pxk,716400,2
pxk_035,pxk,718201,2
pxk_036,pxk,720001,2
pyi_000,pyi,0,1
pyi_001,pyi,1800,1
pyi_002,pyi,3600,1
pyi_003,pyi,5400,1
pyi_004,pyi,7200,1
pyi_005,pyi,10800,1
pyi_006,pyi,12602,1
pyi_007,pyi,14400,1
pyi_008,pyi,16201,1
pyi_009,pyi,18000,1
pyi_010,pyi,21600,1
pyi_011,pyi,23400,1
pyi_012,pyi,25200,1
pyi_013,pyi,27000,1
pyi_014,pyi,28802,1
pyi_015,pyi,32402,1
pyi_016,pyi,34201,1
pyi_017,pyi,36001,1
pyi_018,pyi,37802,1
pyi_019,pyi,39601,1
pyi_020,pyi,43202,1
pyi_021,pyi,45001,1
pyi_022,pyi,46803,1
pyi_023,pyi,48601,1
pyi_024,pyi,50402,1
pyi_025,pyi,54001,1
pyi_026,pyi,55801,1
pyi_027,pyi,57601,1
pyi_028,pyi,59401,1
pyi_029,pyi,61202,1
pyi_030,pyi,64801,1
pyi_031,pyi,66602,1
pyi_032,pyi,68401,1
pyi_033,pyi,70202,1
pyi_034,pyi,72001,1
pyi_035,pyi,75600,1
pyi_036,pyi,77400,1
pyi_037,pyi,79200,1
pyi_038,pyi,81000,1
pyi_039,pyi,82800,1
pyi_040,pyi,86400,1
pyi_041,pyi,88200,1
pyi_042,pyi,90000,1
pyi_043,pyi,91800,1
pyi_044,pyi,93600,1
pyi_045,pyi,97200,1
pyi_046,pyi,99000,1
pyi_047,pyi,100802,1
pyi_048,pyi,102600,1
pyi_049,pyi,104401,1
pyi_050,pyi,108000,1
pyi_051,pyi,109800,1
pyi_052,pyi,111600,1
pyi_053,pyi,115200,1
pyi_054,pyi,118803,1
pyi_055,pyi,120603,1
pyi_056,pyi,122401,1
pyi_057,pyi,124202,1
pyi_058,pyi,126001,1
pyi_059,pyi,129602,1
pyi_060,pyi,131401,1
pyi_061,pyi,133201,1
pyi_062,pyi,135001,1
pyi_063,pyi,136801,1
pyi_064,pyi,140401,1
pyi_065,pyi,142201,1
pyi_066,pyi,144002,1
pyi_067,pyi,145801,1
pyi_068,pyi,147601,1
pyi_069,pyi,151201,1
pyi_070,pyi,153003,1
pyi_071,pyi,154801,1
pyi_072,pyi,156601,1
pyi_073,pyi,158402,1
pyi_074,pyi,162000,1
pyi_075,pyi,163799,1
pyi_076,pyi,165600,1
pyi_077,pyi,167400,1
pyi_078,pyi,169200,1
pyi_079,pyi,172800,1
pyi_080,pyi,174600,1
pyi_081,pyi,176400,1
pyi_082,pyi,178200,1
pyi_083,pyi,180000,1
pyi_084,pyi,183600,1
pyi_085,pyi,185400,1
pyi_086,pyi,187200,1
pyi_087,pyi,189000,1
pyi_088,pyi,190801,1
pyi_089,pyi,194400,1
pyi_090,pyi,196200,1
pyi_091,pyi,198000,1
pyi_092,pyi,199800,1
pyi_093,pyi,201600,1
pyi_094,pyi,205201,1
pyi_095,pyi,207003,1
pyi_096,pyi,208801,1
pyi_097,pyi,210602,1
pyi_098,pyi,212401,1
pyi_099,pyi,216002,1
pyi_100,pyi,217801,1
pyi_101,pyi,219601,1
pyi_102,pyi,221402,1
pyi_103,pyi,223201,1
pyi_104,pyi,226801,1
pyi_105,pyi,228602,1
pyi_106,pyi,230402,1
pyi_107,pyi,232201,1
pyi_108,pyi,234001,1
pyi_109,pyi,237601,1
pyi_110,pyi,239401,1
pyi_111,pyi,241201,1
pyi_112,pyi,243001,1
pyi_113,pyi,244802,1
pyi_114,pyi,248400,1
pyi_115,pyi,250200,1
pyi_116,pyi,252000,1
pyi_117,pyi,253800,1
pyi_118,pyi,255600,1
pyi_119,pyi,259202,1
pyi_120,pyi,261000,1
pyi_121,pyi,262801,1
pyi_122,pyi,264600,1
pyi_123,pyi,266400,1
pyi_124,pyi,269999,1
pyi_125,pyi,271800,1
pyi_126,pyi,273600,1
pyi_127,pyi,275400,1
pyi_128,pyi,277200,1
pyi_129,pyi,280800,1
pyi_130,pyi,282600,1
pyi_131,pyi,284399,1
pyi_132,pyi,286200,1
pyi_133,pyi,288000,1
pyi_134,pyi,291601,1
pyi_135,pyi,293402,1
pyi_136,pyi,295201,1
pyi_137,pyi,297001,1
pyi_138,pyi,298801,1
pyi_139,pyi,302402,1
pyi_140,pyi,304201,1
pyi_141,pyi,306001,1
pyi_142,pyi,307802,1
pyi_143,pyi,309601,1
pyi_144,pyi,313201,1
pyi_145,pyi,315001,1
pyi_146,pyi,316802,1
pyi_147,pyi,318601,1
pyi_148,pyi,320401,1
pyi_149,pyi,324001,1
pyi_150,pyi,325801,1
pyi_151,pyi,327601,1
pyi_152,pyi,329401,1
pyi_153,pyi,331203,1
pyi_154,pyi,334800,1
pyi_155,pyi,336600,1
pyi_156,pyi,338400,1
pyi_157,pyi,340200,1
pyi_158,pyi,342000,1
pyi_159,pyi,345600,1
pyi_160,pyi,347400,1
pyi_161,pyi,349202,1
pyi_162,pyi,351001,1
pyi_163,pyi,352800,1
pyi_164,pyi,356401,1
pyi_165,pyi,358200,1
pyi_166,pyi,360000,1
pyi_167,pyi,361800,1
pyi_168,pyi,363600,1
pyi_169,pyi,367200,1
pyi_170,pyi,369000,1
pyi_171,pyi,370800,1
pyi_172,pyi,372600,1
pyi_173,pyi,374400,1
pyi_174,pyi,378001,1
pyi_175,pyi,379802,1
pyi_176,pyi,381601,1
pyi_177,pyi,383401,1
pyi_178,pyi,385203,1
pyi_179,pyi,388801,1
pyi_180,pyi,390601,1
pyi_181,pyi,392401,1
pyi_182,pyi,394202,1
pyi_183,pyi,396001,1
pyi_184,pyi,399602,1
pyi_185,pyi,401400,1
pyi_186,pyi,403201,1
pyi_187,pyi,405001,1
pyi_188,pyi,406801,1
pyi_189,pyi,410401,1
pyi_190,pyi,412201,1
pyi_191,pyi,414001,1
pyi_192,pyi,415801,1
pyi_193,pyi,417602,1
pyi_194,pyi,421201,1
pyi_195,pyi,423000,1
pyi_196,pyi,424800,1
pyi_197,pyi,426600,1
pyi_198,pyi,428400,1
pyi_199,pyi,432000,1
pyi_200,pyi,433800,1
pyi_201,pyi,435600,1
pyi_202,pyi,437402,1
pyi_203,pyi,439200,1
pyi_204,pyi,442800,1
pyi_205,pyi,444600,1
pyi_206,pyi,446400,1
pyi_207,pyi,448199,1
pyi_208,pyi,450000,1
pyi_209,pyi,453600,1
pyi_210,pyi,455402,1
pyi_211,pyi,457201,1
pyi_212,pyi,459000,1
pyi_213,pyi,460800,1
pyi_214,pyi,464401,1
pyi_215,pyi,466202,1
pyi_216,pyi,468001,1
pyi_217,pyi,469801,1
pyi_218,pyi,471603,1
pyi_219,pyi,475201,1
pyi_220,pyi,477001,1
pyi_221,pyi,478801,1
pyi_222,pyi,480602,1
pyi_223,pyi,482401,1
pyi_224,pyi,486002,1
pyi_225,pyi,487801,1
pyi_226,pyi,489602,1
pyi_227,pyi,491400,1
pyi_228,pyi,493202,1
pyi_229,pyi,496801,1
pyi_230,pyi,498601,1
pyi_231,pyi,500402,1
pyi_232,pyi,502201,1
pyi_233,pyi,504002,1
pyi_234,pyi,507600,1
pyi_235,pyi,509401,1
pyi_236,pyi,511200,1
pyi_237,pyi,513000,1
pyi_238,pyi,514800,1
pyi_239,pyi,518400,1
pyi_240,pyi,520200,1
pyi_241,pyi,522000,1
pyi_242,pyi,523800,1
pyi_243,pyi,525599,1
pyi_244,pyi,529200,1
pyi_245,pyi,531000,1
pyi_246,pyi,532800,1
pyi_247,pyi,534599,1
pyi_248,pyi,536400,1
pyi_249,pyi,539999,1
pyi_250,pyi,541800,1
pyi_251,pyi,543602,1
pyi_252,pyi,545400,1
pyi_253,pyi,547200,1
pyi_254,pyi,550801,1
pyi_255,pyi,552602,1
pyi_256,pyi,554401,1
pyi_257,pyi,556201,1
pyi_258,pyi,558002,1
pyi_259,pyi,561602,1
pyi_260,pyi,563401,1
pyi_261,pyi,565201,1
pyi_262,pyi,567002,1
pyi_263,pyi,568801,1
pyi_264,pyi,572402,1
pyi_265,pyi,574201,1
pyi_266,pyi,576001,1
pyi_267,pyi,577799,1
pyi_268,pyi,579602,1
pyi_269,pyi,583201,1
pyi_270,pyi,585001,1
pyi_271,pyi,586802,1
pyi_272,pyi,588601,1
pyi_273,pyi,590401,1
pyi_274,pyi,594000,1
pyi_275,pyi,595802,1
pyi_276,pyi,597599,1
pyi_277,pyi,599401,1
pyi_278,pyi,601200,1
pyi_279,pyi,604800,1
pyi_280,pyi,606599,1
pyi_281,pyi,608400,1
pyi_282,pyi,610200,1
pyi_283,pyi,612000,1
pyi_284,pyi,615600,1
pyi_285,pyi,617400,1
pyi_286,pyi,619200,1
pyi_287,pyi,621000,1
pyi_288,pyi,622800,1
pyi_289,pyi,626400,1
pyi_290,pyi,628200,1
pyi_291,pyi,630000,1
pyi_292,pyi,631800,1
pyi_293,pyi,633601,1
pyi_294,pyi,637201,1
pyi_295,pyi,639001,1
pyi_296,pyi,640801,1
pyi_297,pyi,642601,1
pyi_298,pyi,644402,1
pyi_299,pyi,648001,1
pyi_300,pyi,649801,1
pyi_301,pyi,651603,1
pyi_302,pyi,653402,1
pyi_303,pyi,655201,1
pyi_304,pyi,658802,1
pyi_305,pyi,660601,1
pyi_306,pyi,662401,1
pyi_307,pyi,664201,1
pyi_308,pyi,666001,1
pyi_309,pyi,669599,1
pyi_310,pyi,671402,1
pyi_311,pyi,673202,1
pyi_312,pyi,675001,1
pyi_313,pyi,676801,1
pyi_314,pyi,680400,1
pyi_315,pyi,682200,1
pyi_316,pyi,684000,1
pyi_317,pyi,685802,1
pyi_318,pyi,687601,1
pyi_319,pyi,691200,1
pyi_320,pyi,693000,1
pyi_321,pyi,694800,1
pyi_322,pyi,696600,1
pyi_323,pyi,698400,1
pyi_324,pyi,702002,1
pyi_325,pyi,703800,1
pyi_326,pyi,705601,1
pyi_327,pyi,707400,1
pyi_328,pyi,709200,1
pyi_329,pyi,712799,1
pyi_330,pyi,714600,1
pyi_331,pyi,716400,1
pyi_332,pyi,720000,1
pyi_333,pyi,723601,1
pyi_334,pyi,725401,1
pyi_335,pyi,727201,1
pyi_336,pyi,729001,1
pyi_337,pyi,730802,1
qbw_000,qbw,0,2
qbw_001,qbw,1800,2
qbw_002,qbw,3600,2
qbw_003,qbw,5400,2
qbw_004,qbw,7200,2
qbw_005,qbw,129599,2
qbw_006,qbw,131399,2
qbw_007,qbw,133199,2
qbw_008,qbw,134999,2
qbw_009,qbw,136799,2
qbw_010,qbw,140399,2
qbw_011,qbw,142200,2
qbw_012,qbw,143999,2
qbw_013,qbw,145798,2
qbw_014,qbw,147600,2
qbw_015,qbw,151200,2
qbw_016,qbw,153000,2
qbw_017,qbw,154801,2
qbw_018,qbw,156600,2
qbw_019,qbw,158400,2
qbw_020,qbw,162001,2
qbw_021,qbw,163800,2
qbw_022,qbw,165600,2
qbw_023,qbw,167400,2
qbw_024,qbw,169200,2
qdc_000,qdc,0,1
qdc_001,qdc,3600,1
qdc_002,qdc,7200,1
qdc_003,qdc,10800,1
qdc_004,qdc,15000,1
qdc_005,qdc,18000,1
qdc_006,qdc,21600,1
qdc_007,qdc,25200,1
qdc_008,qdc,28800,1
qdc_009,qdc,32400,1
qdc_010,qdc,36000,1
qdc_011,qdc,39600,1
qdc_012,qdc,43200,1
qdc_013,qdc,46800,1
qdc_014,qdc,50400,1
qdc_015,qdc,54001,1
qdc_016,qdc,57600,1
qdc_017,qdc,61201,1
qdc_018,qdc,64801,1
qdc_019,qdc,68401,1
qdc_020,qdc,72001,1
qdc_021,qdc,75601,1
qdc_022,qdc,79201,1
qdc_023,qdc,82801,1
qdc_024,qdc,86401,1
qdc_025,qdc,90001,1
qdc_026,qdc,93601,1
qdc_027,qdc,97201,1
qdc_028,qdc,100801,1
qdc_029,qdc,104401,1
qdc_030,qdc,108001,1
qdc_031,qdc,111601,1
qdc_032,qdc,115201,1
qdc_033,qdc,118801,1
qdc_034,qdc,122401,1
qdc_035,qdc,126001,1
qdc_036,qdc,129601,1
qdc_037,qdc,133201,1
qdc_038,qdc,136801,1
qdc_039,qdc,140401,1
qdc_040,qdc,144001,1
qdc_041,qdc,147601,1
qdc_042,qdc,151201,1
qdc_043,qdc,154801,1
qdc_044,qdc,158401,1
qdc_045,qdc,162001,1
qdc_046,qdc,165601,1
qdc_047,qdc,169201,1
qdc_048,qdc,172802,1
qdc_049,qdc,176402,1
qdh_000,qdh,0,2
qdh_001,qdh,1800,2
qdh_002,qdh,3600,2
qdh_003,qdh,5400,2
qdh_004,qdh,12600,2
qdh_005,qdh,14400,2
qdh_006,qdh,16200,2
qdh_007,qdh,18000,2
qdh_008,qdh,21600,2
qdh_009,qdh,23400,2
qdh_010,qdh,25200,2
qdh_011,qdh,27000,2
qdh_012,qdh,28799,2
qdh_013,qdh,32400,2
qdh_014,qdh,34200,2
qdh_015,qdh,36000,2
qdh_016,qdh,37800,2
qdh_017,qdh,39601,2
qdh_018,qdh,43201,2
qdh_019,qdh,45001,2
qdh_020,qdh,46801,2
qdh_021,qdh,48601,2
qdh_022,qdh,50401,2
qdh_023,qdh,54001,2
qdh_024,qdh,55801,2
qdh_025,qdh,57601,2
qdh_026,qdh,59401,2
qdh_027,qdh,61201,2
qdh_028,qdh,64801,2
qdh_029,qdh,66601,2
qdh_030,qdh,68401,2
qdh_031,qdh,70201,2
qdh_032,qdh,72001,2
qdh_033,qdh,75601,2
qdh_034,qdh,77401,2
qdh_035,qdh,79201,2
qdh_036,qdh,86400,2
qdh_037,qdh,88200,2
qdh_038,qdh,90000,2
qdh_039,qdh,91800,2
qdh_040,qdh,100800,2
qdh_041,qdh,102600,2
qdh_042,qdh,104400,2
qdh_043,qdh,108000,2
qdh_044,qdh,109800,2
qdh_045,qdh,111600,2
qdh_046,qdh,113400,2
qdh_047,qdh,115200,2
qdh_048,qdh,118800,2
qdh_049,qdh,120600,2
qdh_050,qdh,122400,2
qdh_051,qdh,124200,2
qdh_052,qdh,126001,2
qdh_053,qdh,210600,2
qdh_054,qdh,212401,2
qdh_055,qdh,216001,2
qdh_056,qdh,217801,2
qdh_057,qdh,219601,2
qdh_058,qdh,221401,2
qdh_059,qdh,223201,2
qdh_060,qdh,226801,2
qdh_061,qdh,228601,2
qdh_062,qdh,230401,2
qdh_063,qdh,232201,2
qdh_064,qdh,234001,2
qdh_065,qdh,237600,2
qdh_066,qdh,239401,2
qdh_067,qdh,241201,2
qdh_068,qdh,243001,2
qdh_069,qdh,244801,2
qdh_070,qdh,248401,2
qdh_071,qdh,250201,2
qdh_072,qdh,252001,2
qdh_073,qdh,259200,2
qdh_074,qdh,261000,2
qdh_075,qdh,262800,2
qdh_076,qdh,264600,2
qdh_077,qdh,273600,2
qdh_078,qdh,275400,2
qdh_079,qdh,277200,2
qdh_080,qdh,280800,2
qdh_081,qdh,288000,2
qdh_082,qdh,291600,2
qdh_083,qdh,293399,2
qdh_084,qdh,295200,2
qdh_085,qdh,297000,2
qdh_086,qdh,298801,2
qdh_087,qdh,302401,2
qdh_088,qdh,304201,2
qdh_089,qdh,306001,2
qdh_090,qdh,307801,2
qdh_091,qdh,309601,2
qdh_092,qdh,313201,2
qdh_093,qdh,315001,2
qdh_094,qdh,316800,2
qdh_095,qdh,318601,2
qdh_096,qdh,320401,2
qdh_097,qdh,324001,2
qdh_098,qdh,325801,2
qdh_099,qdh,327601,2
qdh_100,qdh,329401,2
qdh_101,qdh,331201,2
qdh_102,qdh,334801,2
qdh_103,qdh,336601,2
qdh_104,qdh,338401,2
qdh_105,qdh,345600,2
qdh_106,qdh,347400,2
qdh_107,qdh,349200,2
qdh_108,qdh,350999,2
qdh_109,qdh,360000,2
qdh_110,qdh,361800,2
qdh_111,qdh,363600,2
qdh_112,qdh,367200,2
qdh_113,qdh,369000,2
qdh_114,qdh,370800,2
qdh_115,qdh,372600,2
qdh_116,qdh,374400,2
qdh_117,qdh,378000,2
qdh_118,qdh,379800,2
qdh_119,qdh,381600,2
qdh_120,qdh,383400,2
qdh_121,qdh,385203,2
qdh_122,qdh,410401,2
qdh_123,qdh,412201,2
qdh_124,qdh,414001,2
qdh_125,qdh,415802,2
qdh_126,qdh,417601,2
qdh_127,qdh,421201,2
qdh_128,qdh,423001,2
qdh_129,qdh,424801,2
qdh_130,qdh,432000,2
qdh_131,qdh,433800,2
qdh_132,qdh,435600,2
qdh_133,qdh,437400,2
qdh_134,qdh,446400,2
qdh_135,qdh,448200,2
qdh_136,qdh,450000,2
qdh_137,qdh,453600,2
qdh_138,qdh,455399,2
qdh_139,qdh,457200,2
qdh_140,qdh,459000,2
qdh_141,qdh,460800,2
qdh_142,qdh,464400,2
qdh_143,qdh,466200,2
qdh_144,qdh,468000,2
qdh_145,qdh,509401,2
qdh_146,qdh,518399,2
qdh_147,qdh,520200,2
qdh_148,qdh,522000,2
qdh_149,qdh,523800,2
qdh_150,qdh,532800,2
qdh_151,qdh,534600,2
qdh_152,qdh,536399,2
qdh_153,qdh,540000,2
qdh_154,qdh,541799,2
qdh_155,qdh,543600,2
qdh_156,qdh,595801,2
qdh_157,qdh,604800,2
qfa_000,qfa,0,1
qfa_001,qfa,1800,1
qfa_002,qfa,3600,1
qfa_003,qfa,5400,1
qfa_004,qfa,9000,1
qfa_005,qfa,19800,1
qfa_006,qfa,21600,1
qfa_007,qfa,23400,1
qfa_008,qfa,32398,1
qfa_009,qfa,35998,1
qfa_010,qfa,37799,1
qfa_011,qfa,41399,1
qfa_012,qfa,43199,1
qfa_013,qfa,44999,1
qfa_014,qfa,46799,1
qfa_015,qfa,48598,1
qfa_016,qfa,52199,1
qfa_017,qfa,53999,1
qfa_018,qfa,55799,1
qfa_019,qfa,57599,1
qfa_020,qfa,59399,1
qfa_021,qfa,62998,1
qfa_022,qfa,64798,1
qfa_023,qfa,66599,1
qfa_024,qfa,68398,1
qfa_025,qfa,70198,1
qfa_026,qfa,73800,1
qfa_027,qfa,75600,1
qfa_028,qfa,77400,1
qfa_029,qfa,79200,1
qfa_030,qfa,81000,1
qfa_031,qfa,84600,1
qfa_032,qfa,86400,1
qfa_033,qfa,88200,1
qfa_034,qfa,90000,1
qfa_035,qfa,91800,1
qfa_036,qfa,95400,1
qfa_037,qfa,106200,1
qim_000,qim,0,1
qim_001,qim,1800,1
qim_002,qim,3600,1
qim_003,qim,5401,1
qim_004,qim,7200,1
qim_005,qim,10802,1
qim_006,qim,12602,1
qim_007,qim,14402,1
qim_008,qim,16202,1
qim_009,qim,18002,1
qim_010,qim,21602,1
qim_011,qim,23402,1
qim_012,qim,25202,1
qim_013,qim,27002,1
qim_014,qim,28802,1
